country,date,sector,MtCO2 per day
India,13/03/2024,Domestic Aviation,0.0214326
India,13/03/2024,Ground Transport,0.831242
India,13/03/2024,Industry,2.4755
India,13/03/2024,International Aviation,0.0156517
India,13/03/2024,Power,4.92475
India,13/03/2024,Residential,0.599433
India,14/03/2024,Domestic Aviation,0.0216892
India,14/03/2024,Ground Transport,0.824998
India,14/03/2024,Industry,2.48517
India,14/03/2024,International Aviation,0.0159205
India,14/03/2024,Power,4.944
India,14/03/2024,Residential,0.552952
India,15/03/2024,Domestic Aviation,0.021813
India,15/03/2024,Ground Transport,0.837551
India,15/03/2024,Industry,2.53358
India,15/03/2024,International Aviation,0.0164112
India,15/03/2024,Power,5.0403
India,15/03/2024,Residential,0.374791
India,16/03/2024,Domestic Aviation,0.0216475
India,16/03/2024,Ground Transport,0.828134
India,16/03/2024,Industry,2.50428
India,16/03/2024,International Aviation,0.016798
India,16/03/2024,Power,4.98202
India,16/03/2024,Residential,0.373767
India,17/03/2024,Domestic Aviation,0.0215774
India,17/03/2024,Ground Transport,0.743369
India,17/03/2024,Industry,2.37515
India,17/03/2024,International Aviation,0.016642
India,17/03/2024,Power,4.72512
India,17/03/2024,Residential,0.367919
India,18/03/2024,Domestic Aviation,0.0218013
India,18/03/2024,Ground Transport,0.831243
India,18/03/2024,Industry,2.47896
India,18/03/2024,International Aviation,0.0150517
India,18/03/2024,Power,4.93164
India,18/03/2024,Residential,0.362891
India,19/03/2024,Domestic Aviation,0.0218465
India,19/03/2024,Ground Transport,0.83374
India,19/03/2024,Industry,2.47922
India,19/03/2024,International Aviation,0.0145721
India,19/03/2024,Power,4.93217
India,19/03/2024,Residential,0.364073
India,20/03/2024,Domestic Aviation,0.0215592
India,20/03/2024,Ground Transport,0.836167
India,20/03/2024,Industry,2.40066
India,20/03/2024,International Aviation,0.0165623
India,20/03/2024,Power,4.77587
India,20/03/2024,Residential,0.358522
India,21/03/2024,Domestic Aviation,0.022176
India,21/03/2024,Ground Transport,0.830131
India,21/03/2024,Industry,2.38645
India,21/03/2024,International Aviation,0.0160498
India,21/03/2024,Power,4.7476
India,21/03/2024,Residential,0.35758
India,22/03/2024,Domestic Aviation,0.0221879
India,22/03/2024,Ground Transport,0.833269
India,22/03/2024,Industry,2.43072
India,22/03/2024,International Aviation,0.0160312
India,22/03/2024,Power,4.83567
India,22/03/2024,Residential,0.357729
India,23/03/2024,Domestic Aviation,0.0220362
India,23/03/2024,Ground Transport,0.812639
India,23/03/2024,Industry,2.44506
India,23/03/2024,International Aviation,0.0168005
India,23/03/2024,Power,4.8642
India,23/03/2024,Residential,0.353269
India,24/03/2024,Domestic Aviation,0.0218408
India,24/03/2024,Ground Transport,0.50326
India,24/03/2024,Industry,2.31531
India,24/03/2024,International Aviation,0.0168781
India,24/03/2024,Power,4.60608
India,24/03/2024,Residential,0.351112
India,25/03/2024,Domestic Aviation,0.0213527
India,25/03/2024,Ground Transport,0.117739
India,25/03/2024,Industry,2.15171
India,25/03/2024,International Aviation,0.0148519
India,25/03/2024,Power,4.28062
India,25/03/2024,Residential,0.345232
India,26/03/2024,Domestic Aviation,0.0222229
India,26/03/2024,Ground Transport,0.68617
India,26/03/2024,Industry,2.28565
India,26/03/2024,International Aviation,0.0150989
India,26/03/2024,Power,4.54706
India,26/03/2024,Residential,0.33729
India,27/03/2024,Domestic Aviation,0.021897
India,27/03/2024,Ground Transport,0.792292
India,27/03/2024,Industry,2.4497
India,27/03/2024,International Aviation,0.016769
India,27/03/2024,Power,4.87343
India,27/03/2024,Residential,0.328533
India,28/03/2024,Domestic Aviation,0.0220767
India,28/03/2024,Ground Transport,0.797919
India,28/03/2024,Industry,2.54552
India,28/03/2024,International Aviation,0.0158674
India,28/03/2024,Power,5.06405
India,28/03/2024,Residential,0.324249
India,29/03/2024,Domestic Aviation,0.0220913
India,29/03/2024,Ground Transport,0.767233
India,29/03/2024,Industry,2.57177
India,29/03/2024,International Aviation,0.0162079
India,29/03/2024,Power,5.11628
India,29/03/2024,Residential,0.329237
India,30/03/2024,Domestic Aviation,0.0218199
India,30/03/2024,Ground Transport,0.803596
India,30/03/2024,Industry,2.51705
India,30/03/2024,International Aviation,0.0168235
India,30/03/2024,Power,5.00742
India,30/03/2024,Residential,0.34288
India,31/03/2024,Domestic Aviation,0.0214862
India,31/03/2024,Ground Transport,0.741195
India,31/03/2024,Industry,2.42827
India,31/03/2024,International Aviation,0.0171042
India,31/03/2024,Power,4.8308
India,31/03/2024,Residential,0.346452
India,01/04/2024,Domestic Aviation,0.0216827
India,01/04/2024,Ground Transport,0.825893
India,01/04/2024,Industry,2.19772
India,01/04/2024,International Aviation,0.0149777
India,01/04/2024,Power,4.86615
India,01/04/2024,Residential,0.344747
India,02/04/2024,Domestic Aviation,0.0219609
India,02/04/2024,Ground Transport,0.832388
India,02/04/2024,Industry,2.26394
India,02/04/2024,International Aviation,0.014589
India,02/04/2024,Power,5.01276
India,02/04/2024,Residential,0.337575
India,03/04/2024,Domestic Aviation,0.0216287
India,03/04/2024,Ground Transport,0.834564
India,03/04/2024,Industry,2.29866
India,03/04/2024,International Aviation,0.0161198
India,03/04/2024,Power,5.08964
India,03/04/2024,Residential,0.341263
India,04/04/2024,Domestic Aviation,0.0219645
India,04/04/2024,Ground Transport,0.834395
India,04/04/2024,Industry,2.34571
India,04/04/2024,International Aviation,0.0152678
India,04/04/2024,Power,5.19383
India,04/04/2024,Residential,0.338711
India,05/04/2024,Domestic Aviation,0.0220564
India,05/04/2024,Ground Transport,0.827819
India,05/04/2024,Industry,2.35488
India,05/04/2024,International Aviation,0.0164438
India,05/04/2024,Power,5.21414
India,05/04/2024,Residential,0.340101
India,06/04/2024,Domestic Aviation,0.021694
India,06/04/2024,Ground Transport,0.827112
India,06/04/2024,Industry,2.33875
India,06/04/2024,International Aviation,0.0157985
India,06/04/2024,Power,5.17841
India,06/04/2024,Residential,0.344677
India,07/04/2024,Domestic Aviation,0.0216627
India,07/04/2024,Ground Transport,0.74883
India,07/04/2024,Industry,2.22301
India,07/04/2024,International Aviation,0.016346
India,07/04/2024,Power,4.92215
India,07/04/2024,Residential,0.34116
India,08/04/2024,Domestic Aviation,0.0220692
India,08/04/2024,Ground Transport,0.833365
India,08/04/2024,Industry,2.26262
India,08/04/2024,International Aviation,0.0146987
India,08/04/2024,Power,5.00984
India,08/04/2024,Residential,0.345101
India,09/04/2024,Domestic Aviation,0.0219799
India,09/04/2024,Ground Transport,0.814444
India,09/04/2024,Industry,2.2768
India,09/04/2024,International Aviation,0.0147911
India,09/04/2024,Power,5.04124
India,09/04/2024,Residential,0.339009
India,10/04/2024,Domestic Aviation,0.0217322
India,10/04/2024,Ground Transport,0.82876
India,10/04/2024,Industry,2.28327
India,10/04/2024,International Aviation,0.016363
India,10/04/2024,Power,5.05556
India,10/04/2024,Residential,0.33157
India,11/04/2024,Domestic Aviation,0.0216598
India,11/04/2024,Ground Transport,0.715696
India,11/04/2024,Industry,2.2541
India,11/04/2024,International Aviation,0.0151352
India,11/04/2024,Power,4.99097
India,11/04/2024,Residential,0.338977
India,12/04/2024,Domestic Aviation,0.0220026
India,12/04/2024,Ground Transport,0.806446
India,12/04/2024,Industry,2.26267
India,12/04/2024,International Aviation,0.016109
India,12/04/2024,Power,5.00996
India,12/04/2024,Residential,0.332689
India,13/04/2024,Domestic Aviation,0.0219468
India,13/04/2024,Ground Transport,0.798404
India,13/04/2024,Industry,2.2512
India,13/04/2024,International Aviation,0.0161957
India,13/04/2024,Power,4.98456
India,13/04/2024,Residential,0.328637
India,14/04/2024,Domestic Aviation,0.021898
India,14/04/2024,Ground Transport,0.712066
India,14/04/2024,Industry,2.1504
India,14/04/2024,International Aviation,0.0163939
India,14/04/2024,Power,4.76138
India,14/04/2024,Residential,0.338542
India,15/04/2024,Domestic Aviation,0.0220187
India,15/04/2024,Ground Transport,0.819599
India,15/04/2024,Industry,2.29519
India,15/04/2024,International Aviation,0.015277
India,15/04/2024,Power,5.08196
India,15/04/2024,Residential,0.336556
India,16/04/2024,Domestic Aviation,0.0218129
India,16/04/2024,Ground Transport,0.818669
India,16/04/2024,Industry,2.31029
India,16/04/2024,International Aviation,0.0147622
India,16/04/2024,Power,5.1154
India,16/04/2024,Residential,0.334425
India,17/04/2024,Domestic Aviation,0.0216636
India,17/04/2024,Ground Transport,0.768423
India,17/04/2024,Industry,2.32726
India,17/04/2024,International Aviation,0.0150784
India,17/04/2024,Power,5.15298
India,17/04/2024,Residential,0.319889
India,18/04/2024,Domestic Aviation,0.0219883
India,18/04/2024,Ground Transport,0.827461
India,18/04/2024,Industry,2.33629
India,18/04/2024,International Aviation,0.0147362
India,18/04/2024,Power,5.17297
India,18/04/2024,Residential,0.331055
India,19/04/2024,Domestic Aviation,0.0223758
India,19/04/2024,Ground Transport,0.81065
India,19/04/2024,Industry,2.24797
India,19/04/2024,International Aviation,0.0156287
India,19/04/2024,Power,4.9774
India,19/04/2024,Residential,0.335853
India,20/04/2024,Domestic Aviation,0.0221265
India,20/04/2024,Ground Transport,0.798867
India,20/04/2024,Industry,2.29407
India,20/04/2024,International Aviation,0.0168012
India,20/04/2024,Power,5.07949
India,20/04/2024,Residential,0.33193
India,21/04/2024,Domestic Aviation,0.0219226
India,21/04/2024,Ground Transport,0.705489
India,21/04/2024,Industry,2.22455
India,21/04/2024,International Aviation,0.0165516
India,21/04/2024,Power,4.92554
India,21/04/2024,Residential,0.327334
India,22/04/2024,Domestic Aviation,0.0221218
India,22/04/2024,Ground Transport,0.816269
India,22/04/2024,Industry,2.27423
India,22/04/2024,International Aviation,0.0152526
India,22/04/2024,Power,5.03555
India,22/04/2024,Residential,0.327248
India,23/04/2024,Domestic Aviation,0.0221449
India,23/04/2024,Ground Transport,0.82347
India,23/04/2024,Industry,2.27846
India,23/04/2024,International Aviation,0.0152909
India,23/04/2024,Power,5.04491
India,23/04/2024,Residential,0.331961
India,24/04/2024,Domestic Aviation,0.0219533
India,24/04/2024,Ground Transport,0.820341
India,24/04/2024,Industry,2.29996
India,24/04/2024,International Aviation,0.0170389
India,24/04/2024,Power,5.09252
India,24/04/2024,Residential,0.325912
India,25/04/2024,Domestic Aviation,0.0222211
India,25/04/2024,Ground Transport,0.820218
India,25/04/2024,Industry,2.36289
India,25/04/2024,International Aviation,0.0150978
India,25/04/2024,Power,5.23187
India,25/04/2024,Residential,0.32094
India,26/04/2024,Domestic Aviation,0.022271
India,26/04/2024,Ground Transport,0.806284
India,26/04/2024,Industry,2.3412
India,26/04/2024,International Aviation,0.0163013
India,26/04/2024,Power,5.18383
India,26/04/2024,Residential,0.318768
India,27/04/2024,Domestic Aviation,0.0223052
India,27/04/2024,Ground Transport,0.78569
India,27/04/2024,Industry,2.35479
India,27/04/2024,International Aviation,0.0166135
India,27/04/2024,Power,5.21394
India,27/04/2024,Residential,0.339139
India,28/04/2024,Domestic Aviation,0.0220331
India,28/04/2024,Ground Transport,0.668029
India,28/04/2024,Industry,2.28552
India,28/04/2024,International Aviation,0.0169913
India,28/04/2024,Power,5.06055
India,28/04/2024,Residential,0.330627
India,29/04/2024,Domestic Aviation,0.0222091
India,29/04/2024,Ground Transport,0.815062
India,29/04/2024,Industry,2.35365
India,29/04/2024,International Aviation,0.0154267
India,29/04/2024,Power,5.2114
India,29/04/2024,Residential,0.355733
India,30/04/2024,Domestic Aviation,0.0222087
India,30/04/2024,Ground Transport,0.824483
India,30/04/2024,Industry,2.35731
India,30/04/2024,International Aviation,0.0148117
India,30/04/2024,Power,5.21951
India,30/04/2024,Residential,0.340251
India,01/05/2024,Domestic Aviation,0.0217693
India,01/05/2024,Ground Transport,0.813175
India,01/05/2024,Industry,2.24234
India,01/05/2024,International Aviation,0.0167626
India,01/05/2024,Power,4.91209
India,01/05/2024,Residential,0.326758
India,02/05/2024,Domestic Aviation,0.0219353
India,02/05/2024,Ground Transport,0.828927
India,02/05/2024,Industry,2.363
India,02/05/2024,International Aviation,0.0158284
India,02/05/2024,Power,5.17641
India,02/05/2024,Residential,0.313336
India,03/05/2024,Domestic Aviation,0.0222533
India,03/05/2024,Ground Transport,0.8273
India,03/05/2024,Industry,2.4146
India,03/05/2024,International Aviation,0.0156181
India,03/05/2024,Power,5.28945
India,03/05/2024,Residential,0.301375
India,04/05/2024,Domestic Aviation,0.0221751
India,04/05/2024,Ground Transport,0.81819
India,04/05/2024,Industry,2.40785
India,04/05/2024,International Aviation,0.0162477
India,04/05/2024,Power,5.27467
India,04/05/2024,Residential,0.308692
India,05/05/2024,Domestic Aviation,0.0220272
India,05/05/2024,Ground Transport,0.726314
India,05/05/2024,Industry,2.30542
India,05/05/2024,International Aviation,0.0166449
India,05/05/2024,Power,5.05028
India,05/05/2024,Residential,0.304527
India,06/05/2024,Domestic Aviation,0.0221226
India,06/05/2024,Ground Transport,0.825465
India,06/05/2024,Industry,2.39865
India,06/05/2024,International Aviation,0.0151155
India,06/05/2024,Power,5.25451
India,06/05/2024,Residential,0.299371
India,07/05/2024,Domestic Aviation,0.0219002
India,07/05/2024,Ground Transport,0.830301
India,07/05/2024,Industry,2.31913
India,07/05/2024,International Aviation,0.0144533
India,07/05/2024,Power,5.08031
India,07/05/2024,Residential,0.29683
India,08/05/2024,Domestic Aviation,0.0215978
India,08/05/2024,Ground Transport,0.835151
India,08/05/2024,Industry,2.28209
India,08/05/2024,International Aviation,0.0163008
India,08/05/2024,Power,4.99917
India,08/05/2024,Residential,0.295847
India,09/05/2024,Domestic Aviation,0.0210262
India,09/05/2024,Ground Transport,0.826386
India,09/05/2024,Industry,2.30148
India,09/05/2024,International Aviation,0.0151409
India,09/05/2024,Power,5.04165
India,09/05/2024,Residential,0.292517
India,10/05/2024,Domestic Aviation,0.0219431
India,10/05/2024,Ground Transport,0.846254
India,10/05/2024,Industry,2.2742
India,10/05/2024,International Aviation,0.016225
India,10/05/2024,Power,4.98189
India,10/05/2024,Residential,0.301041
India,11/05/2024,Domestic Aviation,0.0217414
India,11/05/2024,Ground Transport,0.804631
India,11/05/2024,Industry,2.23914
India,11/05/2024,International Aviation,0.0165174
India,11/05/2024,Power,4.90509
India,11/05/2024,Residential,0.294865
India,12/05/2024,Domestic Aviation,0.0216967
India,12/05/2024,Ground Transport,0.724234
India,12/05/2024,Industry,2.21009
India,12/05/2024,International Aviation,0.0169245
India,12/05/2024,Power,4.84144
India,12/05/2024,Residential,0.310188
India,13/05/2024,Domestic Aviation,0.0215022
India,13/05/2024,Ground Transport,0.824091
India,13/05/2024,Industry,2.28125
India,13/05/2024,International Aviation,0.0156758
India,13/05/2024,Power,4.99733
India,13/05/2024,Residential,0.304672
India,14/05/2024,Domestic Aviation,0.0220592
India,14/05/2024,Ground Transport,0.829957
India,14/05/2024,Industry,2.28942
India,14/05/2024,International Aviation,0.0149677
India,14/05/2024,Power,5.01524
India,14/05/2024,Residential,0.295453
India,15/05/2024,Domestic Aviation,0.0219571
India,15/05/2024,Ground Transport,0.83223
India,15/05/2024,Industry,2.34867
India,15/05/2024,International Aviation,0.0169631
India,15/05/2024,Power,5.14503
India,15/05/2024,Residential,0.287938
India,16/05/2024,Domestic Aviation,0.0221747
India,16/05/2024,Ground Transport,0.832082
India,16/05/2024,Industry,2.38774
India,16/05/2024,International Aviation,0.0159456
India,16/05/2024,Power,5.23061
India,16/05/2024,Residential,0.285694
India,17/05/2024,Domestic Aviation,0.0223348
India,17/05/2024,Ground Transport,0.835545
India,17/05/2024,Industry,2.39273
India,17/05/2024,International Aviation,0.0167164
India,17/05/2024,Power,5.24154
India,17/05/2024,Residential,0.282461
India,18/05/2024,Domestic Aviation,0.0220327
India,18/05/2024,Ground Transport,0.820403
India,18/05/2024,Industry,2.35589
India,18/05/2024,International Aviation,0.0166925
India,18/05/2024,Power,5.16083
India,18/05/2024,Residential,0.282507
India,19/05/2024,Domestic Aviation,0.021884
India,19/05/2024,Ground Transport,0.698162
India,19/05/2024,Industry,2.23643
India,19/05/2024,International Aviation,0.0173471
India,19/05/2024,Power,4.89916
India,19/05/2024,Residential,0.284035
India,20/05/2024,Domestic Aviation,0.0220077
India,20/05/2024,Ground Transport,0.819893
India,20/05/2024,Industry,2.28016
India,20/05/2024,International Aviation,0.0156325
India,20/05/2024,Power,4.99496
India,20/05/2024,Residential,0.286439
India,21/05/2024,Domestic Aviation,0.0219348
India,21/05/2024,Ground Transport,0.825317
India,21/05/2024,Industry,2.33189
India,21/05/2024,International Aviation,0.0153158
India,21/05/2024,Power,5.10828
India,21/05/2024,Residential,0.283598
India,22/05/2024,Domestic Aviation,0.0218617
India,22/05/2024,Ground Transport,0.832686
India,22/05/2024,Industry,2.3875
India,22/05/2024,International Aviation,0.0170568
India,22/05/2024,Power,5.23009
India,22/05/2024,Residential,0.279684
India,23/05/2024,Domestic Aviation,0.0220681
India,23/05/2024,Ground Transport,0.794985
India,23/05/2024,Industry,2.36533
India,23/05/2024,International Aviation,0.0156234
India,23/05/2024,Power,5.18152
India,23/05/2024,Residential,0.2793
India,24/05/2024,Domestic Aviation,0.0219581
India,24/05/2024,Ground Transport,0.828607
India,24/05/2024,Industry,2.39358
India,24/05/2024,International Aviation,0.0166333
India,24/05/2024,Power,5.2434
India,24/05/2024,Residential,0.282278
India,25/05/2024,Domestic Aviation,0.021771
India,25/05/2024,Ground Transport,0.587948
India,25/05/2024,Industry,2.29096
India,25/05/2024,International Aviation,0.0164325
India,25/05/2024,Power,5.01861
India,25/05/2024,Residential,0.27868
India,26/05/2024,Domestic Aviation,0.0199356
India,26/05/2024,Ground Transport,0.696713
India,26/05/2024,Industry,2.1195
India,26/05/2024,International Aviation,0.0170727
India,26/05/2024,Power,4.64301
India,26/05/2024,Residential,0.275014
India,27/05/2024,Domestic Aviation,0.0212364
India,27/05/2024,Ground Transport,0.823193
India,27/05/2024,Industry,2.1364
India,27/05/2024,International Aviation,0.0161037
India,27/05/2024,Power,4.68003
India,27/05/2024,Residential,0.274772
India,28/05/2024,Domestic Aviation,0.0217693
India,28/05/2024,Ground Transport,0.826926
India,28/05/2024,Industry,2.17454
India,28/05/2024,International Aviation,0.0153833
India,28/05/2024,Power,4.76357
India,28/05/2024,Residential,0.276745
India,29/05/2024,Domestic Aviation,0.0217643
India,29/05/2024,Ground Transport,0.831815
India,29/05/2024,Industry,2.22694
India,29/05/2024,International Aviation,0.0173149
India,29/05/2024,Power,4.87837
India,29/05/2024,Residential,0.278938
India,30/05/2024,Domestic Aviation,0.0217177
India,30/05/2024,Ground Transport,0.820911
India,30/05/2024,Industry,2.35968
India,30/05/2024,International Aviation,0.0154871
India,30/05/2024,Power,5.16916
India,30/05/2024,Residential,0.283388
India,31/05/2024,Domestic Aviation,0.0219412
India,31/05/2024,Ground Transport,0.822271
India,31/05/2024,Industry,2.34666
India,31/05/2024,International Aviation,0.0160697
India,31/05/2024,Power,5.14063
India,31/05/2024,Residential,0.281023
India,01/06/2024,Domestic Aviation,0.0218105
India,01/06/2024,Ground Transport,0.808904
India,01/06/2024,Industry,2.40299
India,01/06/2024,International Aviation,0.0167176
India,01/06/2024,Power,5.09466
India,01/06/2024,Residential,0.28455
India,02/06/2024,Domestic Aviation,0.0217947
India,02/06/2024,Ground Transport,0.697107
India,02/06/2024,Industry,2.34282
India,02/06/2024,International Aviation,0.0180121
India,02/06/2024,Power,4.96711
India,02/06/2024,Residential,0.283194
India,03/06/2024,Domestic Aviation,0.0218828
India,03/06/2024,Ground Transport,0.819393
India,03/06/2024,Industry,2.43462
India,03/06/2024,International Aviation,0.0154422
India,03/06/2024,Power,5.16173
India,03/06/2024,Residential,0.282456
India,04/06/2024,Domestic Aviation,0.0213726
India,04/06/2024,Ground Transport,0.789178
India,04/06/2024,Industry,2.41161
India,04/06/2024,International Aviation,0.0151014
India,04/06/2024,Power,5.11296
India,04/06/2024,Residential,0.282198
India,05/06/2024,Domestic Aviation,0.0216765
India,05/06/2024,Ground Transport,0.829048
India,05/06/2024,Industry,2.36254
India,05/06/2024,International Aviation,0.0176652
India,05/06/2024,Power,5.00891
India,05/06/2024,Residential,0.292017
India,06/06/2024,Domestic Aviation,0.0220472
India,06/06/2024,Ground Transport,0.824729
India,06/06/2024,Industry,2.3086
India,06/06/2024,International Aviation,0.0158395
India,06/06/2024,Power,4.89455
India,06/06/2024,Residential,0.290692
India,07/06/2024,Domestic Aviation,0.0220224
India,07/06/2024,Ground Transport,0.827195
India,07/06/2024,Industry,2.41241
India,07/06/2024,International Aviation,0.0165266
India,07/06/2024,Power,5.11465
India,07/06/2024,Residential,0.288784
India,08/06/2024,Domestic Aviation,0.0218224
India,08/06/2024,Ground Transport,0.814378
India,08/06/2024,Industry,2.37189
India,08/06/2024,International Aviation,0.0164944
India,08/06/2024,Power,5.02874
India,08/06/2024,Residential,0.290182
India,09/06/2024,Domestic Aviation,0.0218894
India,09/06/2024,Ground Transport,0.710338
India,09/06/2024,Industry,2.25626
India,09/06/2024,International Aviation,0.0171994
India,09/06/2024,Power,4.78359
India,09/06/2024,Residential,0.284759
India,10/06/2024,Domestic Aviation,0.0218324
India,10/06/2024,Ground Transport,0.822263
India,10/06/2024,Industry,2.32803
India,10/06/2024,International Aviation,0.0157553
India,10/06/2024,Power,4.93574
India,10/06/2024,Residential,0.281216
India,11/06/2024,Domestic Aviation,0.0222571
India,11/06/2024,Ground Transport,0.81872
India,11/06/2024,Industry,2.34446
India,11/06/2024,International Aviation,0.0148674
India,11/06/2024,Power,4.97058
India,11/06/2024,Residential,0.280266
India,12/06/2024,Domestic Aviation,0.0220093
India,12/06/2024,Ground Transport,0.82249
India,12/06/2024,Industry,2.34651
India,12/06/2024,International Aviation,0.0171452
India,12/06/2024,Power,4.97493
India,12/06/2024,Residential,0.279003
India,13/06/2024,Domestic Aviation,0.0223786
India,13/06/2024,Ground Transport,0.811083
India,13/06/2024,Industry,2.35434
India,13/06/2024,International Aviation,0.0154516
India,13/06/2024,Power,4.99153
India,13/06/2024,Residential,0.282036
India,14/06/2024,Domestic Aviation,0.0223152
India,14/06/2024,Ground Transport,0.819339
India,14/06/2024,Industry,2.34359
India,14/06/2024,International Aviation,0.016213
India,14/06/2024,Power,4.96873
India,14/06/2024,Residential,0.281698
India,15/06/2024,Domestic Aviation,0.0223882
India,15/06/2024,Ground Transport,0.802806
India,15/06/2024,Industry,2.38128
India,15/06/2024,International Aviation,0.0161511
India,15/06/2024,Power,5.04864
India,15/06/2024,Residential,0.279168
India,16/06/2024,Domestic Aviation,0.0219442
India,16/06/2024,Ground Transport,0.698257
India,16/06/2024,Industry,2.35864
India,16/06/2024,International Aviation,0.0171858
India,16/06/2024,Power,5.00064
India,16/06/2024,Residential,0.275784
India,17/06/2024,Domestic Aviation,0.0219059
India,17/06/2024,Ground Transport,0.674581
India,17/06/2024,Industry,2.4707
India,17/06/2024,International Aviation,0.0153713
India,17/06/2024,Power,5.23823
India,17/06/2024,Residential,0.275932
India,18/06/2024,Domestic Aviation,0.0220132
India,18/06/2024,Ground Transport,0.788216
India,18/06/2024,Industry,2.38891
India,18/06/2024,International Aviation,0.0151614
India,18/06/2024,Power,5.06482
India,18/06/2024,Residential,0.276586
India,19/06/2024,Domestic Aviation,0.0218458
India,19/06/2024,Ground Transport,0.804659
India,19/06/2024,Industry,2.31602
India,19/06/2024,International Aviation,0.0167628
India,19/06/2024,Power,4.91029
India,19/06/2024,Residential,0.282305
India,20/06/2024,Domestic Aviation,0.0221116
India,20/06/2024,Ground Transport,0.800538
India,20/06/2024,Industry,2.16226
India,20/06/2024,International Aviation,0.0153717
India,20/06/2024,Power,4.58429
India,20/06/2024,Residential,0.281724
India,21/06/2024,Domestic Aviation,0.0222067
India,21/06/2024,Ground Transport,0.814921
India,21/06/2024,Industry,2.25887
India,21/06/2024,International Aviation,0.0162413
India,21/06/2024,Power,4.78911
India,21/06/2024,Residential,0.286906
India,22/06/2024,Domestic Aviation,0.022005
India,22/06/2024,Ground Transport,0.779568
India,22/06/2024,Industry,2.33586
India,22/06/2024,International Aviation,0.0166346
India,22/06/2024,Power,4.95234
India,22/06/2024,Residential,0.279379
India,23/06/2024,Domestic Aviation,0.0222278
India,23/06/2024,Ground Transport,0.689149
India,23/06/2024,Industry,2.26139
India,23/06/2024,International Aviation,0.0176406
India,23/06/2024,Power,4.79445
India,23/06/2024,Residential,0.277386
India,24/06/2024,Domestic Aviation,0.0222641
India,24/06/2024,Ground Transport,0.820225
India,24/06/2024,Industry,2.29197
India,24/06/2024,International Aviation,0.0155135
India,24/06/2024,Power,4.85929
India,24/06/2024,Residential,0.275901
India,25/06/2024,Domestic Aviation,0.0222413
India,25/06/2024,Ground Transport,0.809041
India,25/06/2024,Industry,2.36058
India,25/06/2024,International Aviation,0.0157834
India,25/06/2024,Power,5.00476
India,25/06/2024,Residential,0.272906
India,26/06/2024,Domestic Aviation,0.0220345
India,26/06/2024,Ground Transport,0.82175
India,26/06/2024,Industry,2.33313
India,26/06/2024,International Aviation,0.0171809
India,26/06/2024,Power,4.94655
India,26/06/2024,Residential,0.272739
India,27/06/2024,Domestic Aviation,0.0220435
India,27/06/2024,Ground Transport,0.800676
India,27/06/2024,Industry,2.23872
India,27/06/2024,International Aviation,0.0161713
India,27/06/2024,Power,4.7464
India,27/06/2024,Residential,0.271839
India,28/06/2024,Domestic Aviation,0.0214739
India,28/06/2024,Ground Transport,0.815025
India,28/06/2024,Industry,2.22198
India,28/06/2024,International Aviation,0.0167239
India,28/06/2024,Power,4.7109
India,28/06/2024,Residential,0.269776
India,29/06/2024,Domestic Aviation,0.0220147
India,29/06/2024,Ground Transport,0.812399
India,29/06/2024,Industry,2.20309
India,29/06/2024,International Aviation,0.0164923
India,29/06/2024,Power,4.67087
India,29/06/2024,Residential,0.271355
India,30/06/2024,Domestic Aviation,0.021976
India,30/06/2024,Ground Transport,0.700769
India,30/06/2024,Industry,2.05361
India,30/06/2024,International Aviation,0.0175143
India,30/06/2024,Power,4.35394
India,30/06/2024,Residential,0.269946
India,01/07/2024,Domestic Aviation,0.0217647
India,01/07/2024,Ground Transport,0.826014
India,01/07/2024,Industry,2.24551
India,01/07/2024,International Aviation,0.0159585
India,01/07/2024,Power,4.34435
India,01/07/2024,Residential,0.258973
India,02/07/2024,Domestic Aviation,0.0220038
India,02/07/2024,Ground Transport,0.825388
India,02/07/2024,Industry,2.14805
India,02/07/2024,International Aviation,0.0157783
India,02/07/2024,Power,4.15579
India,02/07/2024,Residential,0.258955
India,03/07/2024,Domestic Aviation,0.0217713
India,03/07/2024,Ground Transport,0.842832
India,03/07/2024,Industry,2.17628
India,03/07/2024,International Aviation,0.017423
India,03/07/2024,Power,4.21041
India,03/07/2024,Residential,0.258907
India,04/07/2024,Domestic Aviation,0.0217825
India,04/07/2024,Ground Transport,0.832911
India,04/07/2024,Industry,2.22435
India,04/07/2024,International Aviation,0.0165323
India,04/07/2024,Power,4.30341
India,04/07/2024,Residential,0.25881
India,05/07/2024,Domestic Aviation,0.0219816
India,05/07/2024,Ground Transport,0.837387
India,05/07/2024,Industry,2.23732
India,05/07/2024,International Aviation,0.0168544
India,05/07/2024,Power,4.32849
India,05/07/2024,Residential,0.260926
India,06/07/2024,Domestic Aviation,0.0217843
India,06/07/2024,Ground Transport,0.819056
India,06/07/2024,Industry,2.05851
India,06/07/2024,International Aviation,0.0170916
India,06/07/2024,Power,3.98256
India,06/07/2024,Residential,0.263316
India,07/07/2024,Domestic Aviation,0.02156
India,07/07/2024,Ground Transport,0.741418
India,07/07/2024,Industry,2.05898
India,07/07/2024,International Aviation,0.0176432
India,07/07/2024,Power,3.98347
India,07/07/2024,Residential,0.26331
India,08/07/2024,Domestic Aviation,0.0211986
India,08/07/2024,Ground Transport,0.825001
India,08/07/2024,Industry,2.34361
India,08/07/2024,International Aviation,0.0160289
